IE_XML_ID;IE_NAME;IE_ID;IE_ACTIVE;IE_ACTIVE_FROM;IE_ACTIVE_TO;IE_PREVIEW_PICTURE;IE_PREVIEW_TEXT;IE_PREVIEW_TEXT_TYPE;IE_DETAIL_PICTURE;IE_DETAIL_TEXT;IE_DETAIL_TEXT_TYPE;IE_CODE;IE_SORT;IE_TAGS;IP_PROP65;IP_PROP1;IP_PROP2;IP_PROP19;IP_PROP4;IP_PROP3;IP_PROP5;IP_PROP6;IP_PROP7;IP_PROP8;IP_PROP9;IP_PROP10;IP_PROP11;IP_PROP12;IP_PROP14;IP_PROP59;IP_PROP13;IP_PROP15;IP_PROP16;IP_PROP18;IP_PROP17;IP_PROP60;IP_PROP20;IP_PROP21;IP_PROP22;IC_GROUP0;IC_GROUP1;IC_GROUP2
190;Куриная-барбекю;190;Y;;;/upload/iblock/8f6/8f6c096a93e391be8a04d7bc4ce3bd03.jpg;неаполитанский соус, курица, болгарский перец, красный лук, шампиньоны, бекон, лук-порей фри, сыр моцарелла, соус барбекю;text;;;text;kurinaya_barbekyu;1500;;;;;;;;;;;;;;;;4;488;;;;;;Нет;;665;765;Пицца;;
190;Куриная-барбекю;190;Y;;;/upload/iblock/8f6/8f6c096a93e391be8a04d7bc4ce3bd03.jpg;неаполитанский соус, курица, болгарский перец, красный лук, шампиньоны, бекон, лук-порей фри, сыр моцарелла, соус барбекю;text;;;text;kurinaya_barbekyu;1500;;;;;;;;;;;;;;;;4;489;;;;;;Нет;;665;765;Пицца;;
190;Куриная-барбекю;190;Y;;;/upload/iblock/8f6/8f6c096a93e391be8a04d7bc4ce3bd03.jpg;неаполитанский соус, курица, болгарский перец, красный лук, шампиньоны, бекон, лук-порей фри, сыр моцарелла, соус барбекю;text;;;text;kurinaya_barbekyu;1500;;;;;;;;;;;;;;;;4;490;;;;;;Нет;;665;765;Пицца;;
190;Куриная-барбекю;190;Y;;;/upload/iblock/8f6/8f6c096a93e391be8a04d7bc4ce3bd03.jpg;неаполитанский соус, курица, болгарский перец, красный лук, шампиньоны, бекон, лук-порей фри, сыр моцарелла, соус барбекю;text;;;text;kurinaya_barbekyu;1500;;;;;;;;;;;;;;;;4;491;;;;;;Нет;;665;765;Пицца;;
190;Куриная-барбекю;190;Y;;;/upload/iblock/8f6/8f6c096a93e391be8a04d7bc4ce3bd03.jpg;неаполитанский соус, курица, болгарский перец, красный лук, шампиньоны, бекон, лук-порей фри, сыр моцарелла, соус барбекю;text;;;text;kurinaya_barbekyu;1500;;;;;;;;;;;;;;;;4;492;;;;;;Нет;;665;765;Пицца;;
190;Куриная-барбекю;190;Y;;;/upload/iblock/8f6/8f6c096a93e391be8a04d7bc4ce3bd03.jpg;неаполитанский соус, курица, болгарский перец, красный лук, шампиньоны, бекон, лук-порей фри, сыр моцарелла, соус барбекю;text;;;text;kurinaya_barbekyu;1500;;;;;;;;;;;;;;;;4;493;;;;;;Нет;;665;765;Пицца;;
190;Куриная-барбекю;190;Y;;;/upload/iblock/8f6/8f6c096a93e391be8a04d7bc4ce3bd03.jpg;неаполитанский соус, курица, болгарский перец, красный лук, шампиньоны, бекон, лук-порей фри, сыр моцарелла, соус барбекю;text;;;text;kurinaya_barbekyu;1500;;;;;;;;;;;;;;;;4;494;;;;;;Нет;;665;765;Пицца;;
190;Куриная-барбекю;190;Y;;;/upload/iblock/8f6/8f6c096a93e391be8a04d7bc4ce3bd03.jpg;неаполитанский соус, курица, болгарский перец, красный лук, шампиньоны, бекон, лук-порей фри, сыр моцарелла, соус барбекю;text;;;text;kurinaya_barbekyu;1500;;;;;;;;;;;;;;;;4;495;;;;;;Нет;;665;765;Пицца;;
190;Куриная-барбекю;190;Y;;;/upload/iblock/8f6/8f6c096a93e391be8a04d7bc4ce3bd03.jpg;неаполитанский соус, курица, болгарский перец, красный лук, шампиньоны, бекон, лук-порей фри, сыр моцарелла, соус барбекю;text;;;text;kurinaya_barbekyu;1500;;;;;;;;;;;;;;;;4;496;;;;;;Нет;;665;765;Пицца;;
190;Куриная-барбекю;190;Y;;;/upload/iblock/8f6/8f6c096a93e391be8a04d7bc4ce3bd03.jpg;неаполитанский соус, курица, болгарский перец, красный лук, шампиньоны, бекон, лук-порей фри, сыр моцарелла, соус барбекю;text;;;text;kurinaya_barbekyu;1500;;;;;;;;;;;;;;;;4;497;;;;;;Нет;;665;765;Пицца;;
190;Куриная-барбекю;190;Y;;;/upload/iblock/8f6/8f6c096a93e391be8a04d7bc4ce3bd03.jpg;неаполитанский соус, курица, болгарский перец, красный лук, шампиньоны, бекон, лук-порей фри, сыр моцарелла, соус барбекю;text;;;text;kurinaya_barbekyu;1500;;;;;;;;;;;;;;;;4;498;;;;;;Нет;;665;765;Пицца;;
190;Куриная-барбекю;190;Y;;;/upload/iblock/8f6/8f6c096a93e391be8a04d7bc4ce3bd03.jpg;неаполитанский соус, курица, болгарский перец, красный лук, шампиньоны, бекон, лук-порей фри, сыр моцарелла, соус барбекю;text;;;text;kurinaya_barbekyu;1500;;;;;;;;;;;;;;;;4;499;;;;;;Нет;;665;765;Пицца;;
190;Куриная-барбекю;190;Y;;;/upload/iblock/8f6/8f6c096a93e391be8a04d7bc4ce3bd03.jpg;неаполитанский соус, курица, болгарский перец, красный лук, шампиньоны, бекон, лук-порей фри, сыр моцарелла, соус барбекю;text;;;text;kurinaya_barbekyu;1500;;;;;;;;;;;;;;;;4;500;;;;;;Нет;;665;765;Пицца;;
190;Куриная-барбекю;190;Y;;;/upload/iblock/8f6/8f6c096a93e391be8a04d7bc4ce3bd03.jpg;неаполитанский соус, курица, болгарский перец, красный лук, шампиньоны, бекон, лук-порей фри, сыр моцарелла, соус барбекю;text;;;text;kurinaya_barbekyu;1500;;;;;;;;;;;;;;;;4;501;;;;;;Нет;;665;765;Пицца;;
190;Куриная-барбекю;190;Y;;;/upload/iblock/8f6/8f6c096a93e391be8a04d7bc4ce3bd03.jpg;неаполитанский соус, курица, болгарский перец, красный лук, шампиньоны, бекон, лук-порей фри, сыр моцарелла, соус барбекю;text;;;text;kurinaya_barbekyu;1500;;;;;;;;;;;;;;;;4;502;;;;;;Нет;;665;765;Пицца;;
190;Куриная-барбекю;190;Y;;;/upload/iblock/8f6/8f6c096a93e391be8a04d7bc4ce3bd03.jpg;неаполитанский соус, курица, болгарский перец, красный лук, шампиньоны, бекон, лук-порей фри, сыр моцарелла, соус барбекю;text;;;text;kurinaya_barbekyu;1500;;;;;;;;;;;;;;;;4;503;;;;;;Нет;;665;765;Пицца;;
190;Куриная-барбекю;190;Y;;;/upload/iblock/8f6/8f6c096a93e391be8a04d7bc4ce3bd03.jpg;неаполитанский соус, курица, болгарский перец, красный лук, шампиньоны, бекон, лук-порей фри, сыр моцарелла, соус барбекю;text;;;text;kurinaya_barbekyu;1500;;;;;;;;;;;;;;;;4;504;;;;;;Нет;;665;765;Пицца;;
190;Куриная-барбекю;190;Y;;;/upload/iblock/8f6/8f6c096a93e391be8a04d7bc4ce3bd03.jpg;неаполитанский соус, курица, болгарский перец, красный лук, шампиньоны, бекон, лук-порей фри, сыр моцарелла, соус барбекю;text;;;text;kurinaya_barbekyu;1500;;;;;;;;;;;;;;;;4;505;;;;;;Нет;;665;765;Пицца;;
190;Куриная-барбекю;190;Y;;;/upload/iblock/8f6/8f6c096a93e391be8a04d7bc4ce3bd03.jpg;неаполитанский соус, курица, болгарский перец, красный лук, шампиньоны, бекон, лук-порей фри, сыр моцарелла, соус барбекю;text;;;text;kurinaya_barbekyu;1500;;;;;;;;;;;;;;;;4;506;;;;;;Нет;;665;765;Пицца;;
190;Куриная-барбекю;190;Y;;;/upload/iblock/8f6/8f6c096a93e391be8a04d7bc4ce3bd03.jpg;неаполитанский соус, курица, болгарский перец, красный лук, шампиньоны, бекон, лук-порей фри, сыр моцарелла, соус барбекю;text;;;text;kurinaya_barbekyu;1500;;;;;;;;;;;;;;;;4;507;;;;;;Нет;;665;765;Пицца;;
190;Куриная-барбекю;190;Y;;;/upload/iblock/8f6/8f6c096a93e391be8a04d7bc4ce3bd03.jpg;неаполитанский соус, курица, болгарский перец, красный лук, шампиньоны, бекон, лук-порей фри, сыр моцарелла, соус барбекю;text;;;text;kurinaya_barbekyu;1500;;;;;;;;;;;;;;;;4;508;;;;;;Нет;;665;765;Пицца;;
190;Куриная-барбекю;190;Y;;;/upload/iblock/8f6/8f6c096a93e391be8a04d7bc4ce3bd03.jpg;неаполитанский соус, курица, болгарский перец, красный лук, шампиньоны, бекон, лук-порей фри, сыр моцарелла, соус барбекю;text;;;text;kurinaya_barbekyu;1500;;;;;;;;;;;;;;;;4;509;;;;;;Нет;;665;765;Пицца;;
190;Куриная-барбекю;190;Y;;;/upload/iblock/8f6/8f6c096a93e391be8a04d7bc4ce3bd03.jpg;неаполитанский соус, курица, болгарский перец, красный лук, шампиньоны, бекон, лук-порей фри, сыр моцарелла, соус барбекю;text;;;text;kurinaya_barbekyu;1500;;;;;;;;;;;;;;;;4;510;;;;;;Нет;;665;765;Пицца;;
190;Куриная-барбекю;190;Y;;;/upload/iblock/8f6/8f6c096a93e391be8a04d7bc4ce3bd03.jpg;неаполитанский соус, курица, болгарский перец, красный лук, шампиньоны, бекон, лук-порей фри, сыр моцарелла, соус барбекю;text;;;text;kurinaya_barbekyu;1500;;;;;;;;;;;;;;;;4;511;;;;;;Нет;;665;765;Пицца;;
190;Куриная-барбекю;190;Y;;;/upload/iblock/8f6/8f6c096a93e391be8a04d7bc4ce3bd03.jpg;неаполитанский соус, курица, болгарский перец, красный лук, шампиньоны, бекон, лук-порей фри, сыр моцарелла, соус барбекю;text;;;text;kurinaya_barbekyu;1500;;;;;;;;;;;;;;;;4;512;;;;;;Нет;;665;765;Пицца;;
190;Куриная-барбекю;190;Y;;;/upload/iblock/8f6/8f6c096a93e391be8a04d7bc4ce3bd03.jpg;неаполитанский соус, курица, болгарский перец, красный лук, шампиньоны, бекон, лук-порей фри, сыр моцарелла, соус барбекю;text;;;text;kurinaya_barbekyu;1500;;;;;;;;;;;;;;;;4;513;;;;;;Нет;;665;765;Пицца;;
190;Куриная-барбекю;190;Y;;;/upload/iblock/8f6/8f6c096a93e391be8a04d7bc4ce3bd03.jpg;неаполитанский соус, курица, болгарский перец, красный лук, шампиньоны, бекон, лук-порей фри, сыр моцарелла, соус барбекю;text;;;text;kurinaya_barbekyu;1500;;;;;;;;;;;;;;;;4;514;;;;;;Нет;;665;765;Пицца;;
190;Куриная-барбекю;190;Y;;;/upload/iblock/8f6/8f6c096a93e391be8a04d7bc4ce3bd03.jpg;неаполитанский соус, курица, болгарский перец, красный лук, шампиньоны, бекон, лук-порей фри, сыр моцарелла, соус барбекю;text;;;text;kurinaya_barbekyu;1500;;;;;;;;;;;;;;;;4;515;;;;;;Нет;;665;765;Пицца;;
190;Куриная-барбекю;190;Y;;;/upload/iblock/8f6/8f6c096a93e391be8a04d7bc4ce3bd03.jpg;неаполитанский соус, курица, болгарский перец, красный лук, шампиньоны, бекон, лук-порей фри, сыр моцарелла, соус барбекю;text;;;text;kurinaya_barbekyu;1500;;;;;;;;;;;;;;;;4;516;;;;;;Нет;;665;765;Пицца;;
190;Куриная-барбекю;190;Y;;;/upload/iblock/8f6/8f6c096a93e391be8a04d7bc4ce3bd03.jpg;неаполитанский соус, курица, болгарский перец, красный лук, шампиньоны, бекон, лук-порей фри, сыр моцарелла, соус барбекю;text;;;text;kurinaya_barbekyu;1500;;;;;;;;;;;;;;;;4;517;;;;;;Нет;;665;765;Пицца;;
190;Куриная-барбекю;190;Y;;;/upload/iblock/8f6/8f6c096a93e391be8a04d7bc4ce3bd03.jpg;неаполитанский соус, курица, болгарский перец, красный лук, шампиньоны, бекон, лук-порей фри, сыр моцарелла, соус барбекю;text;;;text;kurinaya_barbekyu;1500;;;;;;;;;;;;;;;;4;518;;;;;;Нет;;665;765;Пицца;;
190;Куриная-барбекю;190;Y;;;/upload/iblock/8f6/8f6c096a93e391be8a04d7bc4ce3bd03.jpg;неаполитанский соус, курица, болгарский перец, красный лук, шампиньоны, бекон, лук-порей фри, сыр моцарелла, соус барбекю;text;;;text;kurinaya_barbekyu;1500;;;;;;;;;;;;;;;;4;519;;;;;;Нет;;665;765;Пицца;;
190;Куриная-барбекю;190;Y;;;/upload/iblock/8f6/8f6c096a93e391be8a04d7bc4ce3bd03.jpg;неаполитанский соус, курица, болгарский перец, красный лук, шампиньоны, бекон, лук-порей фри, сыр моцарелла, соус барбекю;text;;;text;kurinaya_barbekyu;1500;;;;;;;;;;;;;;;;4;520;;;;;;Нет;;665;765;Пицца;;
190;Куриная-барбекю;190;Y;;;/upload/iblock/8f6/8f6c096a93e391be8a04d7bc4ce3bd03.jpg;неаполитанский соус, курица, болгарский перец, красный лук, шампиньоны, бекон, лук-порей фри, сыр моцарелла, соус барбекю;text;;;text;kurinaya_barbekyu;1500;;;;;;;;;;;;;;;;4;521;;;;;;Нет;;665;765;Пицца;;
190;Куриная-барбекю;190;Y;;;/upload/iblock/8f6/8f6c096a93e391be8a04d7bc4ce3bd03.jpg;неаполитанский соус, курица, болгарский перец, красный лук, шампиньоны, бекон, лук-порей фри, сыр моцарелла, соус барбекю;text;;;text;kurinaya_barbekyu;1500;;;;;;;;;;;;;;;;4;522;;;;;;Нет;;665;765;Пицца;;
190;Куриная-барбекю;190;Y;;;/upload/iblock/8f6/8f6c096a93e391be8a04d7bc4ce3bd03.jpg;неаполитанский соус, курица, болгарский перец, красный лук, шампиньоны, бекон, лук-порей фри, сыр моцарелла, соус барбекю;text;;;text;kurinaya_barbekyu;1500;;;;;;;;;;;;;;;;4;523;;;;;;Нет;;665;765;Пицца;;
190;Куриная-барбекю;190;Y;;;/upload/iblock/8f6/8f6c096a93e391be8a04d7bc4ce3bd03.jpg;неаполитанский соус, курица, болгарский перец, красный лук, шампиньоны, бекон, лук-порей фри, сыр моцарелла, соус барбекю;text;;;text;kurinaya_barbekyu;1500;;;;;;;;;;;;;;;;4;524;;;;;;Нет;;665;765;Пицца;;
190;Куриная-барбекю;190;Y;;;/upload/iblock/8f6/8f6c096a93e391be8a04d7bc4ce3bd03.jpg;неаполитанский соус, курица, болгарский перец, красный лук, шампиньоны, бекон, лук-порей фри, сыр моцарелла, соус барбекю;text;;;text;kurinaya_barbekyu;1500;;;;;;;;;;;;;;;;4;525;;;;;;Нет;;665;765;Пицца;;
190;Куриная-барбекю;190;Y;;;/upload/iblock/8f6/8f6c096a93e391be8a04d7bc4ce3bd03.jpg;неаполитанский соус, курица, болгарский перец, красный лук, шампиньоны, бекон, лук-порей фри, сыр моцарелла, соус барбекю;text;;;text;kurinaya_barbekyu;1500;;;;;;;;;;;;;;;;4;526;;;;;;Нет;;665;765;Пицца;;
192;Капри-Бианко;192;Y;;;/upload/iblock/3bd/3bd9dfe47808a7a9addab71c327841aa.jpg;соус Цезарь, сыр моцарелла, ветчина, шампиньоны;text;;;text;kapri_bianko;1500;;;;;;;;;;;;;;;;17;488;/upload/iblock/b47/b478d55f68b6c5b1392fb3c4a163146b.jpg;;;;;Нет;;495;595;Пицца;;
192;Капри-Бианко;192;Y;;;/upload/iblock/3bd/3bd9dfe47808a7a9addab71c327841aa.jpg;соус Цезарь, сыр моцарелла, ветчина, шампиньоны;text;;;text;kapri_bianko;1500;;;;;;;;;;;;;;;;17;489;/upload/iblock/b47/b478d55f68b6c5b1392fb3c4a163146b.jpg;;;;;Нет;;495;595;Пицца;;
192;Капри-Бианко;192;Y;;;/upload/iblock/3bd/3bd9dfe47808a7a9addab71c327841aa.jpg;соус Цезарь, сыр моцарелла, ветчина, шампиньоны;text;;;text;kapri_bianko;1500;;;;;;;;;;;;;;;;17;490;/upload/iblock/b47/b478d55f68b6c5b1392fb3c4a163146b.jpg;;;;;Нет;;495;595;Пицца;;
192;Капри-Бианко;192;Y;;;/upload/iblock/3bd/3bd9dfe47808a7a9addab71c327841aa.jpg;соус Цезарь, сыр моцарелла, ветчина, шампиньоны;text;;;text;kapri_bianko;1500;;;;;;;;;;;;;;;;17;491;/upload/iblock/b47/b478d55f68b6c5b1392fb3c4a163146b.jpg;;;;;Нет;;495;595;Пицца;;
192;Капри-Бианко;192;Y;;;/upload/iblock/3bd/3bd9dfe47808a7a9addab71c327841aa.jpg;соус Цезарь, сыр моцарелла, ветчина, шампиньоны;text;;;text;kapri_bianko;1500;;;;;;;;;;;;;;;;17;492;/upload/iblock/b47/b478d55f68b6c5b1392fb3c4a163146b.jpg;;;;;Нет;;495;595;Пицца;;
192;Капри-Бианко;192;Y;;;/upload/iblock/3bd/3bd9dfe47808a7a9addab71c327841aa.jpg;соус Цезарь, сыр моцарелла, ветчина, шампиньоны;text;;;text;kapri_bianko;1500;;;;;;;;;;;;;;;;17;493;/upload/iblock/b47/b478d55f68b6c5b1392fb3c4a163146b.jpg;;;;;Нет;;495;595;Пицца;;
192;Капри-Бианко;192;Y;;;/upload/iblock/3bd/3bd9dfe47808a7a9addab71c327841aa.jpg;соус Цезарь, сыр моцарелла, ветчина, шампиньоны;text;;;text;kapri_bianko;1500;;;;;;;;;;;;;;;;17;494;/upload/iblock/b47/b478d55f68b6c5b1392fb3c4a163146b.jpg;;;;;Нет;;495;595;Пицца;;
192;Капри-Бианко;192;Y;;;/upload/iblock/3bd/3bd9dfe47808a7a9addab71c327841aa.jpg;соус Цезарь, сыр моцарелла, ветчина, шампиньоны;text;;;text;kapri_bianko;1500;;;;;;;;;;;;;;;;17;495;/upload/iblock/b47/b478d55f68b6c5b1392fb3c4a163146b.jpg;;;;;Нет;;495;595;Пицца;;
192;Капри-Бианко;192;Y;;;/upload/iblock/3bd/3bd9dfe47808a7a9addab71c327841aa.jpg;соус Цезарь, сыр моцарелла, ветчина, шампиньоны;text;;;text;kapri_bianko;1500;;;;;;;;;;;;;;;;17;496;/upload/iblock/b47/b478d55f68b6c5b1392fb3c4a163146b.jpg;;;;;Нет;;495;595;Пицца;;
192;Капри-Бианко;192;Y;;;/upload/iblock/3bd/3bd9dfe47808a7a9addab71c327841aa.jpg;соус Цезарь, сыр моцарелла, ветчина, шампиньоны;text;;;text;kapri_bianko;1500;;;;;;;;;;;;;;;;17;497;/upload/iblock/b47/b478d55f68b6c5b1392fb3c4a163146b.jpg;;;;;Нет;;495;595;Пицца;;
192;Капри-Бианко;192;Y;;;/upload/iblock/3bd/3bd9dfe47808a7a9addab71c327841aa.jpg;соус Цезарь, сыр моцарелла, ветчина, шампиньоны;text;;;text;kapri_bianko;1500;;;;;;;;;;;;;;;;17;498;/upload/iblock/b47/b478d55f68b6c5b1392fb3c4a163146b.jpg;;;;;Нет;;495;595;Пицца;;
192;Капри-Бианко;192;Y;;;/upload/iblock/3bd/3bd9dfe47808a7a9addab71c327841aa.jpg;соус Цезарь, сыр моцарелла, ветчина, шампиньоны;text;;;text;kapri_bianko;1500;;;;;;;;;;;;;;;;17;499;/upload/iblock/b47/b478d55f68b6c5b1392fb3c4a163146b.jpg;;;;;Нет;;495;595;Пицца;;
192;Капри-Бианко;192;Y;;;/upload/iblock/3bd/3bd9dfe47808a7a9addab71c327841aa.jpg;соус Цезарь, сыр моцарелла, ветчина, шампиньоны;text;;;text;kapri_bianko;1500;;;;;;;;;;;;;;;;17;500;/upload/iblock/b47/b478d55f68b6c5b1392fb3c4a163146b.jpg;;;;;Нет;;495;595;Пицца;;
192;Капри-Бианко;192;Y;;;/upload/iblock/3bd/3bd9dfe47808a7a9addab71c327841aa.jpg;соус Цезарь, сыр моцарелла, ветчина, шампиньоны;text;;;text;kapri_bianko;1500;;;;;;;;;;;;;;;;17;501;/upload/iblock/b47/b478d55f68b6c5b1392fb3c4a163146b.jpg;;;;;Нет;;495;595;Пицца;;
192;Капри-Бианко;192;Y;;;/upload/iblock/3bd/3bd9dfe47808a7a9addab71c327841aa.jpg;соус Цезарь, сыр моцарелла, ветчина, шампиньоны;text;;;text;kapri_bianko;1500;;;;;;;;;;;;;;;;17;502;/upload/iblock/b47/b478d55f68b6c5b1392fb3c4a163146b.jpg;;;;;Нет;;495;595;Пицца;;
192;Капри-Бианко;192;Y;;;/upload/iblock/3bd/3bd9dfe47808a7a9addab71c327841aa.jpg;соус Цезарь, сыр моцарелла, ветчина, шампиньоны;text;;;text;kapri_bianko;1500;;;;;;;;;;;;;;;;17;503;/upload/iblock/b47/b478d55f68b6c5b1392fb3c4a163146b.jpg;;;;;Нет;;495;595;Пицца;;
192;Капри-Бианко;192;Y;;;/upload/iblock/3bd/3bd9dfe47808a7a9addab71c327841aa.jpg;соус Цезарь, сыр моцарелла, ветчина, шампиньоны;text;;;text;kapri_bianko;1500;;;;;;;;;;;;;;;;17;504;/upload/iblock/b47/b478d55f68b6c5b1392fb3c4a163146b.jpg;;;;;Нет;;495;595;Пицца;;
192;Капри-Бианко;192;Y;;;/upload/iblock/3bd/3bd9dfe47808a7a9addab71c327841aa.jpg;соус Цезарь, сыр моцарелла, ветчина, шампиньоны;text;;;text;kapri_bianko;1500;;;;;;;;;;;;;;;;17;505;/upload/iblock/b47/b478d55f68b6c5b1392fb3c4a163146b.jpg;;;;;Нет;;495;595;Пицца;;
192;Капри-Бианко;192;Y;;;/upload/iblock/3bd/3bd9dfe47808a7a9addab71c327841aa.jpg;соус Цезарь, сыр моцарелла, ветчина, шампиньоны;text;;;text;kapri_bianko;1500;;;;;;;;;;;;;;;;17;506;/upload/iblock/b47/b478d55f68b6c5b1392fb3c4a163146b.jpg;;;;;Нет;;495;595;Пицца;;
192;Капри-Бианко;192;Y;;;/upload/iblock/3bd/3bd9dfe47808a7a9addab71c327841aa.jpg;соус Цезарь, сыр моцарелла, ветчина, шампиньоны;text;;;text;kapri_bianko;1500;;;;;;;;;;;;;;;;17;507;/upload/iblock/b47/b478d55f68b6c5b1392fb3c4a163146b.jpg;;;;;Нет;;495;595;Пицца;;
192;Капри-Бианко;192;Y;;;/upload/iblock/3bd/3bd9dfe47808a7a9addab71c327841aa.jpg;соус Цезарь, сыр моцарелла, ветчина, шампиньоны;text;;;text;kapri_bianko;1500;;;;;;;;;;;;;;;;17;508;/upload/iblock/b47/b478d55f68b6c5b1392fb3c4a163146b.jpg;;;;;Нет;;495;595;Пицца;;
192;Капри-Бианко;192;Y;;;/upload/iblock/3bd/3bd9dfe47808a7a9addab71c327841aa.jpg;соус Цезарь, сыр моцарелла, ветчина, шампиньоны;text;;;text;kapri_bianko;1500;;;;;;;;;;;;;;;;17;509;/upload/iblock/b47/b478d55f68b6c5b1392fb3c4a163146b.jpg;;;;;Нет;;495;595;Пицца;;
192;Капри-Бианко;192;Y;;;/upload/iblock/3bd/3bd9dfe47808a7a9addab71c327841aa.jpg;соус Цезарь, сыр моцарелла, ветчина, шампиньоны;text;;;text;kapri_bianko;1500;;;;;;;;;;;;;;;;17;510;/upload/iblock/b47/b478d55f68b6c5b1392fb3c4a163146b.jpg;;;;;Нет;;495;595;Пицца;;
192;Капри-Бианко;192;Y;;;/upload/iblock/3bd/3bd9dfe47808a7a9addab71c327841aa.jpg;соус Цезарь, сыр моцарелла, ветчина, шампиньоны;text;;;text;kapri_bianko;1500;;;;;;;;;;;;;;;;17;511;/upload/iblock/b47/b478d55f68b6c5b1392fb3c4a163146b.jpg;;;;;Нет;;495;595;Пицца;;
192;Капри-Бианко;192;Y;;;/upload/iblock/3bd/3bd9dfe47808a7a9addab71c327841aa.jpg;соус Цезарь, сыр моцарелла, ветчина, шампиньоны;text;;;text;kapri_bianko;1500;;;;;;;;;;;;;;;;17;512;/upload/iblock/b47/b478d55f68b6c5b1392fb3c4a163146b.jpg;;;;;Нет;;495;595;Пицца;;
192;Капри-Бианко;192;Y;;;/upload/iblock/3bd/3bd9dfe47808a7a9addab71c327841aa.jpg;соус Цезарь, сыр моцарелла, ветчина, шампиньоны;text;;;text;kapri_bianko;1500;;;;;;;;;;;;;;;;17;513;/upload/iblock/b47/b478d55f68b6c5b1392fb3c4a163146b.jpg;;;;;Нет;;495;595;Пицца;;
192;Капри-Бианко;192;Y;;;/upload/iblock/3bd/3bd9dfe47808a7a9addab71c327841aa.jpg;соус Цезарь, сыр моцарелла, ветчина, шампиньоны;text;;;text;kapri_bianko;1500;;;;;;;;;;;;;;;;17;514;/upload/iblock/b47/b478d55f68b6c5b1392fb3c4a163146b.jpg;;;;;Нет;;495;595;Пицца;;
192;Капри-Бианко;192;Y;;;/upload/iblock/3bd/3bd9dfe47808a7a9addab71c327841aa.jpg;соус Цезарь, сыр моцарелла, ветчина, шампиньоны;text;;;text;kapri_bianko;1500;;;;;;;;;;;;;;;;17;515;/upload/iblock/b47/b478d55f68b6c5b1392fb3c4a163146b.jpg;;;;;Нет;;495;595;Пицца;;
192;Капри-Бианко;192;Y;;;/upload/iblock/3bd/3bd9dfe47808a7a9addab71c327841aa.jpg;соус Цезарь, сыр моцарелла, ветчина, шампиньоны;text;;;text;kapri_bianko;1500;;;;;;;;;;;;;;;;17;516;/upload/iblock/b47/b478d55f68b6c5b1392fb3c4a163146b.jpg;;;;;Нет;;495;595;Пицца;;
192;Капри-Бианко;192;Y;;;/upload/iblock/3bd/3bd9dfe47808a7a9addab71c327841aa.jpg;соус Цезарь, сыр моцарелла, ветчина, шампиньоны;text;;;text;kapri_bianko;1500;;;;;;;;;;;;;;;;17;517;/upload/iblock/b47/b478d55f68b6c5b1392fb3c4a163146b.jpg;;;;;Нет;;495;595;Пицца;;
192;Капри-Бианко;192;Y;;;/upload/iblock/3bd/3bd9dfe47808a7a9addab71c327841aa.jpg;соус Цезарь, сыр моцарелла, ветчина, шампиньоны;text;;;text;kapri_bianko;1500;;;;;;;;;;;;;;;;17;518;/upload/iblock/b47/b478d55f68b6c5b1392fb3c4a163146b.jpg;;;;;Нет;;495;595;Пицца;;
192;Капри-Бианко;192;Y;;;/upload/iblock/3bd/3bd9dfe47808a7a9addab71c327841aa.jpg;соус Цезарь, сыр моцарелла, ветчина, шампиньоны;text;;;text;kapri_bianko;1500;;;;;;;;;;;;;;;;17;519;/upload/iblock/b47/b478d55f68b6c5b1392fb3c4a163146b.jpg;;;;;Нет;;495;595;Пицца;;
192;Капри-Бианко;192;Y;;;/upload/iblock/3bd/3bd9dfe47808a7a9addab71c327841aa.jpg;соус Цезарь, сыр моцарелла, ветчина, шампиньоны;text;;;text;kapri_bianko;1500;;;;;;;;;;;;;;;;17;520;/upload/iblock/b47/b478d55f68b6c5b1392fb3c4a163146b.jpg;;;;;Нет;;495;595;Пицца;;
192;Капри-Бианко;192;Y;;;/upload/iblock/3bd/3bd9dfe47808a7a9addab71c327841aa.jpg;соус Цезарь, сыр моцарелла, ветчина, шампиньоны;text;;;text;kapri_bianko;1500;;;;;;;;;;;;;;;;17;521;/upload/iblock/b47/b478d55f68b6c5b1392fb3c4a163146b.jpg;;;;;Нет;;495;595;Пицца;;
192;Капри-Бианко;192;Y;;;/upload/iblock/3bd/3bd9dfe47808a7a9addab71c327841aa.jpg;соус Цезарь, сыр моцарелла, ветчина, шампиньоны;text;;;text;kapri_bianko;1500;;;;;;;;;;;;;;;;17;522;/upload/iblock/b47/b478d55f68b6c5b1392fb3c4a163146b.jpg;;;;;Нет;;495;595;Пицца;;
192;Капри-Бианко;192;Y;;;/upload/iblock/3bd/3bd9dfe47808a7a9addab71c327841aa.jpg;соус Цезарь, сыр моцарелла, ветчина, шампиньоны;text;;;text;kapri_bianko;1500;;;;;;;;;;;;;;;;17;523;/upload/iblock/b47/b478d55f68b6c5b1392fb3c4a163146b.jpg;;;;;Нет;;495;595;Пицца;;
