94;26.01.2020 06:58:14;1;55
14;385,0000;1,0000;0
1387;395,0000;1,0000;0
1371;375,0000;1,0000;0
417;120,0000;1,0000;0
1382;295,0000;1,0000;0
1379;335,0000;1,0000;0
23;495,0000;1,0000;0
1380;395,0000;1,0000;0
1381;295,0000;1,0000;0
1383;375,0000;1,0000;0
