103;16.05.2020 06:41:16;1;55
1057;495,0000;1,0000;0
333;475,0000;1,0000;0
1391;395,0000;1,0000;0
423;20,0000;1,0000;0
424;20,0000;1,0000;0
1380;395,0000;1,0000;0
