90;29.05.2020 09:05:54;1;55
1445;295,0000;1,0000;0
331;785,0000;1,0000;0
1689;595,0000;1,0000;0
341;595,0000;1,0000;0
23;495,0000;1,0000;0
1305;265,0000;1,0000;0
1372;425,0000;1,0000;0
