94;25.04.2020 06:12:51;1;55
1523;790,0000;1,0000;0
345;695,0000;1,0000;0
1378;385,0000;1,0000;0
1445;295,0000;1,0000;0
1131;190,0000;1,0000;0
1411;95,0000;3,0000;0
1305;265,0000;1,0000;0
1427;385,0000;1,0000;0
