97;17.02.2020 01:43:48;1;55
1315;275,0000;1,0000;0
1375;225,0000;1,0000;0
1385;395,0000;1,0000;0
1331;285,0000;1,0000;0
1391;395,0000;1,0000;0
1380;395,0000;1,0000;0
1295;365,0000;1,0000;0
