93;19.07.2020 07:16:33;1;55
1312;265,0000;1,0000;0
1308;365,0000;1,0000;0
1445;295,0000;2,0000;0
1401;1550,0000;1,0000;0
1305;265,0000;2,0000;0
1366;295,0000;1,0000;0
