91;18.06.2020 04:23:07;1;55
338;785,0000;2,0000;0
1000697;485,0000;2,0000;0
28;595,0000;1,0000;0
1626;495,0000;1,0000;0
1412;965,0000;2,0000;0
1062;645,0000;2,0000;0
342;685,0000;2,0000;0
