102;23.05.2020 12:44:02;1;55
1341;795,0000;1,0000;0
1370;335,0000;4,0000;0
417;120,0000;5,0000;0
1337;495,0000;2,0000;0
1340;365,0000;2,0000;0
1445;295,0000;2,0000;0
1634;765,0000;1,0000;0
1332;325,0000;2,0000;0
1225;325,0000;2,0000;0
